STATE,ST_CASE,PEDS,PERNOTMVIT,PERMVIT,VE_TOTAL,CITY,FullDate,DAY_WEEK,FullTime,NHS,ROUTE,TWAY_ID,LGT_COND,WEATHER,ArrivalAtScene,ArrivalAtHosp,DRUNK_DR,FATALS
1,10226,0,0,2,1,0,08-05-2015,6,09:20:00,1,2,US-SR 2,1,1,09:35:00,99:99:00,0,1
1,10227,0,0,1,1,3050,08-05-2015,6,11:15:00,0,6,BUTTERMILK RD,1,1,11:21:00,88:88:00,0,1
1,10228,0,0,1,1,0,10-05-2015,1,16:35:00,0,4,CR-ALABAMA ST,1,1,16:45:00,17:11:00,0,1
1,10229,0,0,3,2,100,04-05-2015,2,06:59:00,0,2,US-SR 4,1,1,07:07:00,99:99:00,0,1
1,10230,0,0,2,1,700,24-05-2015,1,09:25:00,1,1,I-65,1,1,09:40:00,99:99:00,0,1
1,10231,0,0,2,1,3111,23-05-2015,7,20:00:00,1,1,I-85,1,1,20:07:00,21:00:00,0,1
1,10232,0,0,4,1,2130,11-05-2015,2,20:49:00,1,1,I-85,3,1,20:53:00,21:26:00,0,1
1,10233,0,0,1,1,0,14-05-2015,5,17:17:00,1,1,I-59,1,1,17:25:00,88:88:00,0,1
1,10234,1,2,1,2,0,11-05-2015,2,16:00:00,1,1,I-59,1,1,16:10:00,88:88:00,0,1
1,10235,0,0,1,1,2130,08-05-2015,6,19:33:00,1,1,I-85,1,1,19:19:00,88:88:00,0,1
1,10236,0,0,1,1,0,11-04-2015,7,13:10:00,0,4,CR-OAKEY STREAK RD,1,10,13:35:00,99:99:00,0,1
1,10237,0,0,2,1,0,03-05-2015,1,02:00:00,0,3,SR-87,2,1,02:31:00,88:88:00,1,1
1,10238,0,0,2,1,0,03-05-2015,1,16:55:00,1,2,US-SR 13,1,1,17:07:00,99:99:00,1,1
1,10239,0,0,9,1,0,09-05-2015,7,18:55:00,0,4,CR-89,1,1,19:29:00,20:10:00,0,1
1,10240,0,0,1,1,0,11-05-2015,2,08:30:00,0,4,CR-1,1,1,10:27:00,88:88:00,0,1
1,10241,0,0,3,2,0,11-05-2015,2,12:30:00,0,3,SR-46,1,1,12:38:00,99:99:00,0,1
1,10242,0,0,1,1,2440,10-05-2015,1,00:10:00,0,6,SANDFORT ROAD,2,1,00:22:00,88:88:00,1,1
1,10243,0,0,2,1,0,09-05-2015,7,15:07:00,1,2,US-SR 1,1,1,15:37:00,16:12:00,0,1
1,10244,0,0,2,2,0,07-05-2015,5,06:40:00,0,4,CR-25,1,1,06:57:00,99:99:00,0,1
1,10245,0,0,1,1,0,14-05-2015,5,14:30:00,0,4,CR-TALUCAH RD,1,1,14:39:00,88:88:00,1,1
1,10246,0,0,1,1,2490,14-05-2015,5,21:58:00,0,4,CR-18,2,10,22:22:00,88:88:00,0,1
1,10247,1,1,1,1,2550,15-05-2015,6,21:31:00,0,6,WOLF RIDGE RD,2,2,21:33:00,88:88:00,0,1
1,10248,0,0,1,1,0,15-05-2015,6,09:30:00,0,4,CR-752,1,1,88:88:00,88:88:00,0,1
1,10249,0,0,1,1,0,18-05-2015,2,01:55:00,0,4,CR-HODGESVILLE RD,2,1,02:05:00,88:88:00,0,1
1,10250,0,0,3,2,0,18-05-2015,2,06:53:00,0,4,CR-65,1,1,07:16:00,99:99:00,0,1
1,10251,0,0,7,2,1852,18-05-2015,2,15:18:00,0,6,KEENER DR,1,1,15:25:00,99:99:00,0,1
1,10252,0,0,2,2,2370,20-05-2015,4,05:57:00,0,2,US-SR 4,1,1,06:08:00,99:99:00,0,1
1,10253,0,0,2,2,2822,20-05-2015,4,06:03:00,1,3,SR-77,1,1,06:15:00,88:88:00,1,1
1,10254,0,0,1,1,0,20-05-2015,4,17:15:00,0,2,US-SR 53,1,1,17:27:00,88:88:00,0,1
1,10255,0,0,1,1,0,20-05-2015,4,19:50:00,0,4,CR-4,2,2,20:04:00,88:88:00,1,1
1,10256,1,1,1,1,2100,20-05-2015,4,20:41:00,0,6,MCVAY DR,5,1,20:48:00,99:99:00,0,1
1,10257,0,0,1,1,0,21-05-2015,5,13:30:00,0,4,CR-8,1,10,14:07:00,14:52:00,0,1
1,10258,0,0,2,2,530,21-05-2015,5,14:00:00,0,2,US-SR 3,1,10,14:07:00,99:99:00,0,1
1,10259,0,0,2,2,3130,22-05-2015,6,16:55:00,0,3,SR-19,1,1,17:13:00,17:37:00,0,1
1,10260,0,0,1,1,0,22-05-2015,6,19:51:00,0,4,CR-GRIST MILL RD,1,1,20:03:00,88:88:00,0,1
1,10261,0,0,1,1,0,24-05-2015,1,18:15:00,0,4,CR-BLUFF SPRING RD,1,1,18:30:00,88:88:00,1,1
1,10262,0,0,1,1,0,24-05-2015,1,20:30:00,0,4,CR-CHAPEL PARK CT,2,10,20:55:00,88:88:00,1,1
1,10263,0,0,4,2,0,25-05-2015,2,11:40:00,0,4,CR-29,1,2,12:20:00,99:99:00,0,1
1,10264,1,1,1,1,2440,20-05-2015,4,22:07:00,1,2,US-SR 1,3,1,22:12:00,99:99:00,0,1
1,10265,0,0,4,2,2370,27-05-2015,4,05:25:00,0,2,US-SR 4,4,10,05:39:00,99:99:00,0,1
1,10266,0,0,2,2,690,26-05-2015,3,14:15:00,1,2,US-SR 17,1,1,14:30:00,88:88:00,0,1
1,10267,0,0,2,2,350,25-05-2015,2,15:05:00,0,6,ENSLEY PLEASANT GROVE RD,1,10,15:15:00,99:99:00,0,1
1,10268,2,2,1,1,1493,27-05-2015,4,09:00:00,0,4,CR-2,1,10,09:14:00,09:25:00,0,1
1,10269,0,0,4,3,0,28-05-2015,5,18:05:00,1,2,US-SR 2,1,1,18:25:00,99:99:00,0,1
1,10270,0,0,3,3,1730,29-05-2015,6,20:17:00,0,6,MASTIN LAKE RD,3,10,20:23:00,99:99:00,1,1
1,10271,0,0,3,2,2811,29-05-2015,6,22:16:00,1,2,US-SR 278,3,1,22:31:00,99:99:00,0,1
1,10272,0,0,3,2,350,31-05-2015,1,18:48:00,1,1,I-59,1,10,18:56:00,99:99:00,1,1
1,10273,0,0,1,1,0,30-05-2015,7,17:40:00,0,4,CR-575,1,1,17:56:00,88:88:00,0,1
1,10274,0,0,1,1,0,31-05-2015,1,19:00:00,0,3,SR-33,1,1,19:14:00,88:88:00,0,1
1,10275,0,0,3,1,0,24-05-2015,1,14:00:00,0,4,CR-158,1,1,14:08:00,14:31:00,1,1
1,10276,0,0,1,1,0,24-05-2015,1,19:42:00,0,3,SR-165,5,1,19:57:00,99:99:00,1,1
1,10277,0,0,4,2,0,03-06-2015,4,17:25:00,0,4,CR-6,1,1,17:33:00,99:99:00,0,1
1,10278,1,2,2,3,1730,04-06-2015,5,03:29:00,1,1,I-565,6,10,03:37:00,99:99:00,0,1
1,10279,0,0,2,2,0,11-06-2015,5,13:21:00,1,1,I-20,1,2,13:33:00,88:88:00,0,1
1,10280,0,0,4,2,2716,15-06-2015,2,21:52:00,1,1,I-65,2,1,22:00:00,22:28:00,1,1
1,10281,0,0,3,1,0,16-06-2015,3,09:25:00,1,1,I-59,1,1,10:01:00,10:30:00,0,1
1,10282,1,1,1,1,1210,28-04-2015,3,20:10:00,0,6,E MICHIGAN AVE,2,10,20:14:00,20:40:00,0,1
1,10283,1,1,1,1,0,23-05-2015,7,05:00:00,0,4,CR-RAMSEY ROAD,2,1,05:32:00,88:88:00,1,1
1,10284,0,0,5,2,0,28-05-2015,5,12:30:00,0,2,US-SR 3,1,1,13:02:00,13:44:00,0,1
1,10285,0,0,4,3,0,28-05-2015,5,15:30:00,1,3,SR-5,1,10,15:50:00,99:99:00,0,1
1,10286,0,0,7,5,2410,30-05-2015,7,14:36:00,0,3,SR-4,1,1,14:43:00,15:02:00,0,1
1,10287,0,0,2,2,10,01-06-2015,2,07:10:00,0,3,SR-10,1,5,07:21:00,99:99:00,0,1
1,10288,0,0,4,1,0,30-05-2015,7,19:50:00,0,2,US-SR 6,3,1,20:07:00,99:99:00,0,1
1,10289,0,0,1,1,1130,02-06-2015,3,21:10:00,0,4,CR-CULVER RD,3,1,21:20:00,88:88:00,0,1
1,10290,0,0,2,2,0,03-06-2015,4,16:23:00,0,2,US-SR 53,1,1,16:38:00,88:88:00,0,2
1,10291,1,1,1,1,0,03-06-2015,4,23:50:00,0,3,SR-216,2,1,00:12:00,88:88:00,0,1
1,10292,1,1,1,1,2190,05-06-2015,6,03:28:00,1,3,SR-2,2,1,03:30:00,99:99:00,0,1
1,10293,0,0,2,1,2850,06-06-2015,7,19:32:00,0,3,SR-117,1,1,19:48:00,99:99:00,0,1
1,10294,0,0,1,1,0,08-06-2015,2,00:25:00,0,4,CR-MASTLING GAP RD,2,1,00:32:00,99:99:00,0,1
1,10295,0,0,1,1,2130,08-06-2015,2,05:20:00,1,6,EASTERN BLVD,4,99,05:30:00,88:88:00,0,1
1,10296,0,0,1,1,0,09-06-2015,3,19:10:00,1,4,CR-FINNELL CUTOFF RD,1,10,19:35:00,88:88:00,1,1
1,10297,0,0,2,2,0,10-06-2015,4,12:40:00,0,4,CR-3339,1,2,12:55:00,99:99:00,0,2
1,10298,1,1,1,1,930,11-06-2015,5,15:57:00,1,2,US-SR 53,1,10,16:08:00,88:88:00,0,1
1,10299,0,0,2,2,0,12-06-2015,6,18:45:00,1,2,US-SR 21,1,2,19:15:00,99:99:00,1,1
1,10300,1,1,2,1,2130,14-06-2015,1,02:55:00,1,6,WEST SOUTH BLVD,3,1,03:15:00,99:99:00,0,1
1,10301,0,0,2,1,2713,12-06-2015,6,01:15:00,0,4,CR-RADCLIFF RD,2,10,01:31:00,99:99:00,1,1
1,10302,0,0,1,1,0,16-06-2015,3,02:10:00,0,4,CR-1118,2,1,88:88:00,88:88:00,1,1
1,10303,0,0,4,2,1460,14-06-2015,1,02:23:00,0,6,BOLLING RD,3,1,02:28:00,99:99:00,2,1
1,10304,0,0,7,3,2100,06-06-2015,7,20:30:00,1,1,I-10,2,10,20:40:00,99:99:00,1,1
1,10305,1,2,1,3,0,19-06-2015,6,16:09:00,1,1,I-65,1,1,16:24:00,88:88:00,0,1
1,10306,0,0,2,2,9997,21-06-2015,1,15:07:00,1,1,I-65,1,1,15:28:00,88:88:00,0,1
1,10307,0,0,1,1,0,15-06-2015,2,12:15:00,1,2,US-SR 42,1,1,12:25:00,88:88:00,1,1
1,10308,0,0,5,3,350,14-06-2015,1,04:21:00,1,1,I-59,2,1,04:30:00,99:99:00,0,2
1,10309,0,0,2,2,0,19-06-2015,6,05:40:00,0,3,SR-69,4,1,05:59:00,99:99:00,0,1
1,10310,0,0,1,1,3050,20-06-2015,7,08:15:00,0,6,HOLT RD,1,10,08:22:00,88:88:00,0,1
1,10311,0,0,1,1,330,21-06-2015,1,02:03:00,0,6,DARTMOUTH AVE,2,10,02:07:00,88:88:00,1,1
1,10312,0,0,1,1,1620,20-06-2015,7,02:15:00,0,3,SR-DAVIDSON RD,3,1,02:55:00,88:88:00,1,1
1,10313,0,0,1,1,400,23-06-2015,3,14:52:00,0,6,DOUBLE BRIDGES RD,1,1,15:02:00,88:88:00,1,1
1,10314,0,0,2,2,830,14-06-2015,1,17:33:00,1,3,SR-157,1,1,17:39:00,88:88:00,1,1
1,10315,0,0,1,1,0,05-01-2015,2,18:30:00,0,2,US-SR 7,2,1,88:88:00,88:88:00,0,1
1,10316,0,0,3,1,0,28-05-2015,5,18:32:00,0,4,CR-NEW CASTLE RD,1,2,18:41:00,99:99:00,0,2
1,10317,0,0,2,2,0,01-07-2015,4,14:30:00,1,1,I-65,1,2,14:40:00,88:88:00,0,1
1,10318,0,0,1,1,0,10-06-2015,4,02:10:00,1,1,I-65,2,10,02:20:00,88:88:00,0,1
1,10319,0,0,3,2,0,16-06-2015,3,20:53:00,0,4,CR-107,2,1,21:01:00,99:99:00,0,1
1,10320,0,0,3,3,0,17-06-2015,4,10:45:00,0,4,CR-EDSEL DEESE RD,1,1,10:50:00,88:88:00,0,1
1,10321,0,0,3,2,0,17-06-2015,4,17:45:00,0,4,CR-BALDWIN BEACH EXPRESS,1,1,18:01:00,18:29:00,0,1
1,10322,0,0,4,3,0,20-06-2015,7,12:15:00,1,2,US-SR 53,1,1,12:26:00,99:99:00,0,1
1,10323,0,0,2,1,0,21-06-2015,1,03:56:00,0,3,SR-225,2,1,04:11:00,04:35:00,0,1
1,10324,0,0,2,2,1070,21-06-2015,1,18:51:00,1,2,US-SR 13,1,1,19:05:00,99:99:00,0,1
1,10325,0,0,2,1,0,23-06-2015,3,12:35:00,0,4,CR-40,1,1,12:46:00,13:20:00,0,1
1,10326,0,0,2,1,0,25-06-2015,5,07:40:00,0,4,CR-36,1,1,07:52:00,99:99:00,0,1
1,10327,0,0,2,1,0,25-06-2015,5,20:25:00,0,4,CR-JOHN WALL RD,2,1,20:38:00,88:88:00,1,1
1,10328,0,0,1,1,0,26-06-2015,6,01:15:00,0,4,CR-36,2,1,01:39:00,88:88:00,1,1
1,10329,0,0,2,2,100,26-06-2015,6,05:38:00,0,3,SR-202,1,1,05:44:00,99:99:00,0,1
1,10330,0,0,2,2,0,26-06-2015,6,09:50:00,0,3,SR-239,1,1,10:02:00,10:10:00,0,1
1,10331,0,0,1,1,2690,26-06-2015,6,21:03:00,1,3,SR-13,2,10,21:09:00,99:99:00,0,1
1,10332,0,0,2,2,2850,25-06-2015,5,06:01:00,1,3,SR-2,1,5,06:21:00,88:88:00,0,1
1,10333,0,0,2,2,0,27-06-2015,7,17:00:00,0,3,SR-53,1,2,17:08:00,99:99:00,0,1
1,10334,0,0,1,1,0,27-06-2015,7,13:05:00,0,4,CR-NORMAN RD,1,10,13:37:00,88:88:00,1,1
1,10335,0,0,1,1,0,28-06-2015,1,06:20:00,0,4,CR-RED BANK RD SE,1,1,06:35:00,88:88:00,1,1
1,10336,0,0,2,1,0,28-06-2015,1,18:40:00,0,4,CR-BRADFORD RD,1,1,19:00:00,99:99:00,0,1
1,10337,0,0,8,2,0,01-07-2015,4,15:30:00,1,3,SR-24,1,10,15:38:00,99:99:00,0,1
1,10338,0,0,1,1,0,02-07-2015,5,07:00:00,0,3,SR-10,1,1,07:05:00,88:88:00,0,1
1,10339,0,0,2,2,0,02-07-2015,5,10:12:00,0,4,CR-MANNING RD,1,10,10:26:00,88:88:00,0,1
1,10340,0,0,1,1,0,02-07-2015,5,11:25:00,0,4,CR-50,1,10,11:38:00,88:88:00,0,1
1,10341,0,0,1,1,0,13-06-2015,7,00:40:00,1,3,SR-28,2,10,01:00:00,88:88:00,0,1
1,10342,0,0,6,3,0,03-07-2015,6,18:05:00,1,2,US-SR 6,1,10,18:21:00,18:59:00,0,1
1,10343,0,0,18,7,2100,02-07-2015,5,13:40:00,1,1,I-10,1,1,13:48:00,99:99:00,0,1
1,10344,0,0,2,2,1716,01-07-2015,4,17:25:00,1,1,I-65,1,1,17:31:00,88:88:00,0,1
1,10345,0,0,1,1,0,30-06-2015,3,06:04:00,1,1,I-10,4,1,06:14:00,88:88:00,0,1
1,10346,0,0,1,1,1280,02-05-2015,7,00:22:00,0,6,N 8TH ST,3,1,01:03:00,01:50:00,1,1
1,10347,0,0,2,2,0,21-05-2015,5,10:45:00,0,4,CR-112,1,1,11:13:00,88:88:00,0,1
1,10348,0,0,5,2,0,07-06-2015,1,15:54:00,1,3,SR-3,1,1,16:04:00,99:99:00,1,3
1,10349,0,0,6,2,0,17-06-2015,4,14:30:00,1,3,SR-24,1,1,14:48:00,15:00:00,0,1
1,10350,0,0,2,2,1730,22-06-2015,2,22:27:00,0,6,OAKWOOD AVE,3,1,22:30:00,99:99:00,0,1
1,10351,0,0,2,1,0,01-07-2015,4,19:50:00,0,4,CR-OLD US 231,1,1,19:55:00,99:99:00,1,1
1,10352,0,0,2,2,0,02-07-2015,5,18:26:00,1,2,US-SR 1,1,1,18:33:00,19:00:00,0,1
1,10353,0,0,2,2,0,02-07-2015,5,19:30:00,1,2,US-SR 9,1,1,19:40:00,88:88:00,1,1
1,10354,0,0,3,1,0,04-07-2015,7,17:40:00,0,3,SR-170,1,2,17:50:00,99:99:00,0,1
1,10355,0,0,1,1,0,04-07-2015,7,19:00:00,0,4,CR-21,1,10,88:88:00,88:88:00,1,1
1,10356,0,0,3,3,0,05-07-2015,1,02:35:00,0,4,CR-WALL TRIANA HWY,2,10,02:50:00,99:99:00,0,1
1,10357,1,1,1,1,2130,07-07-2015,3,22:18:00,1,6,WEST SOUTH BLVD,3,1,22:22:00,99:99:00,0,1
1,10358,0,0,3,1,1240,02-07-2015,5,21:43:00,0,3,SR-21,3,1,21:50:00,99:99:00,0,2
1,10359,0,0,2,2,1865,07-07-2015,3,14:08:00,0,3,SR-64,1,1,14:26:00,88:88:00,0,1
1,10360,0,0,4,2,2405,08-07-2015,4,06:35:00,0,4,CR-11,1,1,06:47:00,07:14:00,0,2
1,10361,0,0,1,1,0,09-07-2015,5,23:00:00,0,4,CR-SAWMILL RD,2,1,23:12:00,88:88:00,0,1
1,10362,0,0,2,1,2130,28-07-2015,3,03:12:00,1,1,I-65,3,1,03:25:00,88:88:00,1,1
1,10363,0,0,2,1,47,28-07-2015,3,23:05:00,1,1,I-65,2,1,23:20:00,99:99:00,0,1
1,10364,0,0,2,2,1110,29-07-2015,4,05:21:00,1,1,I-59,4,1,05:25:00,88:88:00,0,1
1,10365,1,1,2,1,170,29-07-2015,4,21:49:00,0,3,SR-251,2,1,22:02:00,88:88:00,0,1
1,10366,0,0,3,1,0,20-07-2015,2,11:20:00,0,3,SR-17,1,1,11:39:00,99:99:00,0,1
1,10367,0,0,1,1,2550,23-07-2015,5,13:58:00,0,6,ST STEPHENS RD,1,1,14:02:00,99:99:00,1,1
1,10368,0,0,3,2,3050,25-07-2015,7,00:10:00,1,3,SR-13,3,1,00:15:00,99:99:00,1,1
1,10369,1,1,1,1,0,26-07-2015,1,02:30:00,0,3,SR-14,2,1,88:88:00,88:88:00,0,1
1,10370,0,0,3,2,3125,28-07-2015,3,09:10:00,1,2,US-SR 3,1,10,09:15:00,99:99:00,0,1
1,10371,0,0,2,2,0,28-07-2015,3,10:58:00,1,2,US-SR 12,1,1,23:08:00,99:99:00,0,1
1,10372,0,0,2,2,0,28-07-2015,3,20:55:00,0,4,CR-MILLRY BUCKATUNNA RD,2,1,21:46:00,88:88:00,2,1
1,10373,0,0,2,2,100,19-07-2015,1,08:10:00,0,2,US-SR 4,1,10,08:15:00,88:88:00,0,1
1,10374,0,0,2,2,0,31-07-2015,6,17:52:00,0,4,CR-HARVEST RD,1,1,17:59:00,99:99:00,0,1
1,10375,0,0,4,1,0,07-07-2015,3,18:30:00,1,1,I-10,1,1,18:52:00,99:99:00,0,1
1,10376,0,0,1,1,1716,01-07-2015,4,07:16:00,1,1,I-459,1,5,07:22:00,99:99:00,0,1
1,10377,0,0,3,2,0,22-05-2015,6,06:30:00,0,4,CR-33,1,1,06:39:00,99:99:00,0,1
1,10378,0,0,1,1,0,12-06-2015,6,07:20:00,0,4,CR-5,2,2,19:45:00,99:99:00,1,1
1,10379,0,0,1,1,0,02-07-2015,5,15:25:00,1,4,CR-QUINN RD,1,10,88:88:00,88:88:00,0,1
1,10380,0,0,2,1,1030,01-07-2015,4,00:55:00,0,6,SALEM RD,3,1,01:04:00,99:99:00,0,1
1,10381,1,1,1,1,0,03-07-2015,6,22:50:00,0,2,US-SR 3,2,10,23:05:00,88:88:00,0,1
1,10382,0,0,1,1,0,05-07-2015,1,15:35:00,0,3,SR-53,1,10,15:50:00,99:99:00,0,1
1,10383,0,0,1,1,0,07-07-2015,3,17:30:00,0,4,CR-JACK WILLIAMS RD,1,1,17:35:00,88:88:00,1,1
1,10384,0,0,7,3,0,07-07-2015,3,17:15:00,1,3,SR-79,1,1,17:20:00,99:99:00,0,1
1,10385,0,0,2,2,0,08-07-2015,4,10:18:00,0,3,SR-165,1,1,10:40:00,88:88:00,0,1
1,10386,0,0,9,3,0,09-07-2015,5,17:30:00,0,2,US-SR 10,1,2,17:39:00,99:99:00,0,1
1,10387,0,0,3,2,0,09-07-2015,5,19:38:00,0,4,CR-41,5,1,19:42:00,99:99:00,0,1
1,10388,0,0,4,1,0,10-07-2015,6,17:20:00,0,4,CR-PINE GROVE RD,1,2,17:35:00,99:99:00,0,1
1,10389,0,0,2,2,350,14-06-2015,1,01:15:00,1,6,3RD AVE W,2,1,01:20:00,88:88:00,0,1
1,10390,0,0,1,1,0,11-07-2015,7,22:25:00,0,4,CR-35,2,10,22:45:00,88:88:00,0,1
1,10391,0,0,3,2,1780,11-07-2015,7,12:35:00,0,6,INDUSTRIAL PKWY,1,1,12:44:00,88:88:00,0,1
1,10392,0,0,1,1,0,14-07-2015,3,19:30:00,0,4,CR-STARHOPE CHURCH RD,1,10,19:42:00,88:88:00,0,1
1,10393,0,0,2,2,350,17-07-2015,6,10:50:00,0,6,20TH ST ENSLEY,1,1,10:52:00,99:99:00,0,1
1,10394,0,0,1,1,0,18-07-2015,7,02:10:00,0,4,CR-3314,2,10,02:26:00,99:99:00,1,1
1,10395,0,0,3,2,0,18-07-2015,7,12:45:00,0,4,CR-CELESTE RD,1,1,13:04:00,99:99:00,0,1
1,10396,0,0,2,1,0,18-07-2015,7,17:20:00,0,3,SR-99,1,1,17:49:00,88:88:00,0,1
1,10397,0,0,2,2,0,19-07-2015,1,05:33:00,1,2,US-SR 53,4,1,05:56:00,99:99:00,0,1
1,10398,0,0,3,1,0,19-07-2015,1,14:45:00,0,4,CR-57,1,2,15:00:00,99:99:00,1,1
1,10399,1,1,1,1,2440,19-07-2015,1,19:30:00,0,6,3RD AVE,1,1,20:11:00,88:88:00,0,1
1,10400,0,0,2,2,0,20-07-2015,2,15:07:00,0,3,SR-56,1,1,15:27:00,99:99:00,0,1
1,10401,0,0,2,2,0,22-07-2015,4,23:22:00,1,2,US-SR 74,2,1,23:28:00,99:99:00,1,1
1,10402,0,0,2,1,2130,25-07-2015,7,06:30:00,0,6,BELL RD,1,1,06:36:00,88:88:00,0,1
1,10403,0,0,2,2,0,04-08-2015,3,16:10:00,1,1,I-59,1,1,88:88:00,88:88:00,0,1
1,10404,0,0,1,1,0,10-07-2015,6,22:15:00,0,4,CR-1,2,1,22:45:00,99:99:00,1,1
1,10405,0,0,3,2,807,06-07-2015,2,20:40:00,1,2,US-SR 13,5,1,20:55:00,88:88:00,0,1
1,10406,0,0,3,1,0,18-07-2015,7,17:45:00,0,4,CR-391,1,1,18:00:00,99:99:00,0,1
1,10407,0,0,2,1,0,19-07-2015,1,21:15:00,0,3,SR-251,2,1,21:21:00,88:88:00,1,1
1,10408,0,0,1,1,0,25-07-2015,7,23:05:00,0,3,SR-71,2,1,23:30:00,88:88:00,0,1
1,10409,0,0,2,2,0,30-07-2015,5,19:45:00,0,4,CR-COTTAGE HILL RD,2,2,20:05:00,99:99:00,0,1
1,10410,0,0,2,2,2350,01-08-2015,7,12:20:00,1,2,US-SR 9,1,1,12:24:00,99:99:00,0,1
1,10411,0,0,4,2,0,02-08-2015,1,09:50:00,1,2,US-SR 74,1,1,10:15:00,99:99:00,0,1
1,10412,0,0,1,1,0,02-08-2015,1,02:00:00,0,4,CR-81,2,1,11:45:00,88:88:00,1,1
1,10413,1,1,1,1,350,26-07-2015,1,02:15:00,0,6,FAYETTE AVE,2,1,02:43:00,99:99:00,0,1
1,10414,1,1,1,1,0,04-08-2015,3,05:40:00,1,2,US-SR 8,2,1,05:54:00,88:88:00,0,1
1,10415,0,0,1,1,0,04-08-2015,3,19:22:00,0,2,US-SR 16,1,1,19:30:00,88:88:00,0,1
1,10416,0,0,2,2,1500,07-08-2015,6,17:30:00,1,2,US-SR 1,1,1,17:35:00,99:99:00,0,1
1,10417,0,0,1,1,0,07-08-2015,6,17:00:00,0,4,CR-502,1,10,17:17:00,88:88:00,1,1
1,10418,0,0,2,2,0,07-08-2015,6,22:25:00,0,4,CR-CATHEDRAL CAVERNS RD,2,10,10:40:00,99:99:00,1,1
1,10419,0,0,3,2,2850,07-08-2015,6,10:54:00,1,2,US-SR 2,1,1,11:06:00,88:88:00,0,2
1,10420,0,0,4,2,0,02-08-2015,1,04:46:00,1,1,I-85,2,1,05:19:00,99:99:00,1,1
1,10421,0,0,2,2,0,06-06-2015,7,21:00:00,0,3,SR-123,2,1,21:15:00,99:99:00,0,1
1,10422,0,0,3,1,0,25-06-2015,5,20:45:00,0,4,CR-7,2,1,21:14:00,99:99:00,1,1
1,10423,0,0,4,2,0,29-07-2015,4,20:25:00,0,4,CR-MOORESVILLE RD,2,1,20:40:00,99:99:00,0,2
1,10424,0,0,2,1,0,31-07-2015,6,14:20:00,0,4,CR-36,1,1,14:24:00,99:99:00,0,1
1,10425,0,0,3,2,0,04-08-2015,3,14:48:00,1,2,US-SR 13,1,1,15:09:00,99:99:00,0,1
1,10426,1,1,1,1,930,04-08-2015,3,14:24:00,1,3,SR-ROSS CLARK CIRCLE,1,1,14:26:00,88:88:00,0,1
1,10427,0,0,1,1,0,05-08-2015,4,18:30:00,0,4,CR-LAGRANGE RD,1,2,18:44:00,99:99:00,0,1
1,10428,0,0,2,1,0,05-08-2015,4,19:55:00,0,4,CR-3,2,2,20:20:00,99:99:00,0,1
1,10429,1,1,1,1,350,05-08-2015,4,05:35:00,1,2,US-SR 38,1,1,05:46:00,88:88:00,0,1
1,10430,0,0,3,1,0,06-08-2015,5,15:30:00,0,4,CR-EASTER FERRY RD,1,2,15:45:00,99:99:00,0,1
1,10431,0,0,2,1,0,09-08-2015,1,01:10:00,1,2,US-SR 6,2,1,01:21:00,99:99:00,1,1
1,10432,0,0,1,1,2100,12-08-2015,4,17:55:00,0,6,GREENWOOD LN,1,1,18:00:00,99:99:00,0,1
1,10433,0,0,1,1,350,13-08-2015,5,01:20:00,0,6,8TH AVE N,3,1,01:28:00,88:88:00,0,1
1,10434,0,0,2,1,0,13-08-2015,5,16:45:00,0,4,CR-THORNTON LAKE RD,1,1,17:00:00,99:99:00,1,1
1,10435,0,0,2,1,630,14-08-2015,6,15:00:00,0,3,SR-9,1,1,15:06:00,88:88:00,1,1
1,10436,0,0,1,1,0,10-08-2015,2,12:15:00,1,1,I-59,1,1,99:99:00,99:99:00,0,1
1,10437,0,0,1,1,0,16-08-2015,1,16:20:00,1,1,I-65,1,10,17:09:00,99:99:00,0,1
1,10438,0,0,2,2,0,20-08-2015,5,15:50:00,1,1,I-65,1,10,16:15:00,99:99:00,0,1
1,10439,0,0,2,1,20,05-07-2015,1,01:34:00,0,4,CR-MINOR PKWY,2,10,01:47:00,99:99:00,1,1
1,10440,0,0,4,3,0,01-07-2015,4,12:43:00,1,2,US-SR 3,1,1,12:54:00,99:99:00,0,1
1,10441,0,0,3,2,0,21-07-2015,3,07:25:00,0,4,CR-PINEYWOODS SIPSEY RD,1,10,07:53:00,99:99:00,0,1
1,10442,1,1,1,1,0,17-07-2015,6,06:40:00,0,4,CR-HALF MILE RD,1,1,06:52:00,99:99:00,0,1
1,10443,0,0,1,1,0,07-08-2015,6,09:46:00,0,4,CR-11,1,1,88:88:00,88:88:00,0,1
1,10444,0,0,1,1,0,07-08-2015,6,23:15:00,0,2,US-SR 6,2,1,88:88:00,88:88:00,1,1
1,10445,1,1,1,1,0,08-08-2015,7,04:30:00,1,3,SR-74,2,10,05:00:00,99:99:00,0,1
1,10446,1,1,1,1,0,09-08-2015,1,11:37:00,1,3,SR-8,1,1,11:43:00,99:99:00,0,1
1,10447,0,0,1,1,0,08-08-2015,7,00:15:00,0,4,CR-17,2,1,00:55:00,99:99:00,1,1
1,10448,0,0,1,1,0,12-08-2015,4,17:45:00,1,2,US-SR 8,1,1,17:58:00,88:88:00,0,1
1,10449,1,1,1,1,840,14-08-2015,6,22:41:00,0,3,SR-49,3,1,22:58:00,99:99:00,0,1
