STATE,ST_CASE,PVE_FORMS,VEH_NO,PFIRE,PDEATHS,CrashDate,CrashTime,PMAN_COLL,PNUMOCCS,PTYPE,PHIT_RUN,PMODEL,PMODYEAR,PGVWR,PV_CONFIG,PHAZ_INV,PVEH_SEV,PTOWED
48,480984,1,2,0,1,02-Apr,23:36:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,27,2013,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,481012,1,2,0,0,13-May,10:58:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,7,2005,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,481021,1,2,0,0,15-May,00:55:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Working_Motor_Vehicle,No,881,1996,3,"Single-Unit_Truck_(2_axles_and_GVWR_more_than_1Not_Applicable,Not_ApplicableNot_ApplicableNot_Applicable_lbs.)",No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,481080,1,2,0,0,15-Apr,01:15:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,442,2002,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,481184,5,6,0,0,27-May,16:40:00,Front-to-Rear,5,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,421,2006,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,481275,1,2,0,0,08-Jun,01:39:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2006,3,Tractor/Semi-Trailer,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,481289,2,3,0,0,13-Jun,13:29:00,Front-to-Rear,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,421,1999,0,Not_Applicable,No,Functional_Damage,Not_Towed
48,481319,1,2,0,0,12-Jun,00:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,18,2011,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,481319,1,3,0,0,12-Jun,00:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,806,2012,2,"Single-Unit_Truck_(2_axles_and_GVWR_more_than_1Not_Applicable,Not_ApplicableNot_ApplicableNot_Applicable_lbs.)",No,Minor_Damage,Not_Towed
48,481410,1,2,0,0,26-Jun,18:12:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,37,2014,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,481458,1,2,0,0,27-Jun,01:19:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,402,1978,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,481458,1,3,0,0,27-Jun,01:19:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,7,2000,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,481482,1,2,0,0,03-Jul,03:51:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2007,3,Tractor/Semi-Trailer,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,481486,1,2,0,0,04-Jul,01:21:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,999,2007,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,481506,1,2,0,0,06-Jul,16:24:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2006,3,Tractor/Semi-Trailer,No,Minor_Damage,Towed_Not_Due_to_Disabling_Damage
48,481538,1,2,0,0,13-Jul,19:40:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,38,2005,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,481538,1,3,0,0,13-Jul,19:40:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,37,2010,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,481589,1,2,0,0,16-Jul,01:57:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,35,2003,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,481603,1,2,0,0,19-Jul,23:17:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,16,1996,0,Not_Applicable,No,Minor_Damage,Towed_Not_Due_to_Disabling_Damage
48,481607,2,3,0,0,20-Jul,01:30:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2006,3,Tractor/Semi-Trailer,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,481611,1,2,0,0,23-Jul,01:30:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2001,3,Tractor/Semi-Trailer,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,481622,1,2,0,0,10-Jul,14:26:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,2004,0,Not_Applicable,No,Functional_Damage,Not_Towed
48,481682,1,1,0,0,24-Jul,11:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,32,2012,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,481698,1,2,0,0,13-Jul,00:20:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,401,2006,0,Not_Applicable,No,Functional_Damage,Not_Towed
48,481698,1,3,0,0,13-Jul,00:20:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,43,2014,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,481713,2,3,0,0,26-Jul,04:40:00,Front-to-Rear,2,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,422,2015,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,481743,2,2,0,0,22-Jul,18:47:00,Not_Collision_with_Motor_Vehicle_in_Transport,2,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,40,2007,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,481913,1,2,0,0,22-Jul,13:35:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2014,3,Tractor/Semi-Trailer,No,Minor_Damage,Towed_Not_Due_to_Disabling_Damage
48,482038,1,2,0,0,03-Sep,02:17:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,881,2012,3,Tractor/Semi-Trailer,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,482038,1,3,0,0,03-Sep,02:17:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,881,2015,3,Tractor/Semi-Trailer,No,Minor_Damage,Not_Towed
48,482094,2,3,0,0,11-Jun,04:30:00,Angle,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,482,2015,0,Not_Applicable,No,Minor_Damage,Towed_Not_Due_to_Disabling_Damage
48,482113,1,2,0,0,11-Sep,08:50:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2006,2,"Single-Unit_Truck_(2_axles_and_GVWR_more_than_1Not_Applicable,Not_ApplicableNot_ApplicableNot_Applicable_lbs.)",No,Minor_Damage,Not_Towed
48,482126,1,2,0,1,16-Sep,12:31:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,51,2010,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,482152,1,2,0,0,07-Sep,06:48:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,2006,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,482176,1,2,0,0,21-Sep,22:00:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,471,2000,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,482185,1,1,0,0,25-Sep,02:25:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,24,2014,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,482263,4,5,0,0,20-Sep,21:21:00,Angle,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,3,2003,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,482263,4,6,0,0,20-Sep,21:21:00,Angle,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,24,2010,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,482276,1,2,0,0,30-Sep,16:05:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,402,2007,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,482329,3,2,0,0,06-Oct,23:57:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,49,2007,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,482330,1,2,0,2,06-Oct,02:04:00,Not_Collision_with_Motor_Vehicle_in_Transport,2,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,706,2005,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,482335,1,2,0,0,07-Oct,02:11:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,17,1995,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,482405,1,2,0,0,16-Oct,21:20:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,1999,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,482408,1,2,1,0,17-Oct,03:11:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,471,2003,0,Not_Applicable,No,Not_Reported,Not_Towed
48,482462,1,2,0,0,09-Oct,22:40:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,880,2007,2,"Single-Unit_Truck_(2_axles_and_GVWR_more_than_1Not_Applicable,Not_ApplicableNot_ApplicableNot_Applicable_lbs.)",No,Functional_Damage,Not_Towed
48,482479,1,2,0,0,19-Oct,08:05:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2006,3,Tractor/Semi-Trailer,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,482515,1,2,0,0,24-Oct,02:30:00,Not_Collision_with_Motor_Vehicle_in_Transport,2,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,19,2007,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,482524,1,2,0,0,28-Oct,07:14:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2005,3,Truck_Tractor,No,Minor_Damage,Towed_Not_Due_to_Disabling_Damage
48,482550,1,2,0,0,21-Oct,09:15:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,481,2008,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,482577,2,3,0,0,28-Oct,09:50:00,Angle,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,481,2014,0,Not_Applicable,No,Minor_Damage,Towed_Not_Due_to_Disabling_Damage
48,482596,1,2,0,0,29-Oct,11:40:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,1996,3,Tractor/Semi-Trailer,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,482610,1,2,0,0,01-Nov,06:27:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,881,2015,3,Tractor/Semi-Trailer,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,482621,2,2,0,0,02-Nov,15:28:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2012,3,Tractor/Semi-Trailer,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,482639,1,2,0,0,04-Nov,05:30:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,20,1993,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,482649,1,2,0,0,06-Nov,13:57:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,1999,3,Tractor/Semi-Trailer,No,Minor_Damage,Towed_Not_Due_to_Disabling_Damage
48,482657,1,2,0,0,08-Nov,04:43:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,482,2007,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,482725,1,2,0,0,26-Nov,14:18:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,482,2011,0,Not_Applicable,No,Functional_Damage,Not_Towed
48,482777,1,2,0,0,22-Nov,12:49:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,22,2007,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,482935,1,2,0,0,07-Dec,00:35:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,472,2004,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,482943,2,2,0,0,08-Dec,11:22:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2004,2,"Single-Unit_Truck_(2_axles_and_GVWR_more_than_1Not_Applicable,Not_ApplicableNot_ApplicableNot_Applicable_lbs.)",No,Minor_Damage,Towed_Not_Due_to_Disabling_Damage
48,482997,1,2,0,0,15-Dec,12:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2005,3,Tractor/Semi-Trailer,No,Minor_Damage,Towed_Not_Due_to_Disabling_Damage
48,483000,1,2,0,0,15-Dec,08:40:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,47,2010,0,Not_Applicable,No,Minor_Damage,Towed_Not_Due_to_Disabling_Damage
48,483018,1,2,0,0,21-Dec,06:55:00,Not_Collision_with_Motor_Vehicle_in_Transport,2,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2003,3,Tractor/Semi-Trailer,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
48,483026,1,2,0,0,23-Dec,04:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,1,1993,0,Not_Applicable,No,Functional_Damage,Not_Towed
48,483026,1,3,0,0,23-Dec,04:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,404,2001,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,483029,1,2,0,0,25-Dec,01:21:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,880,2012,2,"Single-Unit_Truck_(2_axles_and_GVWR_more_than_1Not_Applicable,Not_ApplicableNot_ApplicableNot_Applicable_lbs.)",No,Functional_Damage,Not_Towed
48,483072,1,2,0,0,22-Dec,06:31:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,421,1998,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,483169,1,2,0,0,24-Dec,19:10:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,402,2003,0,Not_Applicable,No,Minor_Damage,Not_Towed
48,483172,1,2,0,0,06-Jul,02:25:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,421,2004,0,Not_Applicable,No,Minor_Damage,Not_Towed
49,490022,1,2,0,0,10-Feb,03:02:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,1999,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
49,490022,1,3,0,0,10-Feb,03:02:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,2009,0,Not_Applicable,No,Minor_Damage,Not_Towed
49,490079,1,2,0,0,15-May,10:30:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,999,1998,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
49,490110,1,2,0,0,22-Jun,14:20:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,40,2008,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
49,490121,1,2,0,0,02-Jul,21:00:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,32,2007,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
49,490127,1,2,0,0,05-Jul,02:27:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2013,3,Tractor/Semi-Trailer,No,Functional_Damage,Not_Towed
49,490147,2,3,0,0,01-Aug,17:48:00,Front-to-Rear,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,16,1998,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
49,490208,1,2,0,0,10-Jul,22:39:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,850,1993,0,Not_Applicable,No,Minor_Damage,Not_Towed
50,500027,1,2,0,0,17-Aug,15:12:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,1999,3,Tractor/Semi-Trailer,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
50,500046,1,2,0,0,03-Dec,12:35:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,999,9999,0,Not_Applicable,No,Not_Reported,Not_Reported
51,510021,1,2,0,0,20-Jan,17:34:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2003,2,"Single-Unit_Truck_(2_axles_and_GVWR_more_than_1Not_Applicable,Not_ApplicableNot_ApplicableNot_Applicable_lbs.)",No,Disabling_Damage,Towed_Due_to_Disabling_Damage
51,510100,1,2,0,0,24-Feb,05:07:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,884,2012,3,Tractor/Semi-Trailer,No,Not_Reported,Towed_Due_to_Disabling_Damage
51,510109,1,2,0,0,17-Mar,18:38:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,404,2004,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
51,510124,2,3,0,0,31-Jan,02:33:00,Angle,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,21,2007,0,Not_Applicable,No,Not_Reported,Not_Reported
51,510124,2,4,0,0,31-Jan,02:33:00,Angle,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,39,2008,0,Not_Applicable,No,Not_Reported,Not_Reported
51,510146,2,3,0,0,13-Apr,14:45:00,Front-to-Rear,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,51,2004,0,Not_Applicable,No,Not_Reported,Not_Reported
51,510172,1,2,0,1,25-Mar,13:00:00,Not_Collision_with_Motor_Vehicle_in_Transport,2,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,7,1994,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
51,510172,1,3,0,0,25-Mar,13:00:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,482,1997,0,Not_Applicable,No,Unknown,Towed_Due_to_Disabling_Damage
51,510232,1,2,0,0,25-May,20:20:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,481,2001,0,Not_Applicable,No,Not_Reported,Not_Reported
51,510264,1,2,0,0,05-Apr,00:43:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,32,2010,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
51,510287,3,4,0,0,24-Jun,18:59:00,Angle,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,401,2003,0,Not_Applicable,No,Not_Reported,Not_Reported
51,510294,2,2,0,0,19-Jun,03:49:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Working_Motor_Vehicle,No,884,2004,2,"Single-Unit_Truck_(2_axles_and_GVWR_more_than_1Not_Applicable,Not_ApplicableNot_ApplicableNot_Applicable_lbs.)",No,Not_Reported,Not_Reported
51,510369,1,2,0,0,25-Jul,02:13:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,35,2003,0,Not_Applicable,No,Not_Reported,Towed_Due_to_Disabling_Damage
51,510384,1,2,0,0,05-Aug,22:30:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,36,1997,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
51,510416,2,3,0,0,25-Aug,17:22:00,Angle,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,17,2002,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
51,510455,1,2,0,0,12-Sep,15:00:00,Not_Collision_with_Motor_Vehicle_in_Transport,2,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,2011,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
51,510455,1,3,0,0,12-Sep,15:00:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,17,2006,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
51,510492,2,3,0,0,12-Sep,20:53:00,Front-to-Rear,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,36,1996,0,Not_Applicable,No,Not_Reported,Not_Reported
51,510573,2,3,0,0,15-Oct,16:20:00,Angle,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,461,2014,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
51,510606,1,2,0,0,22-Nov,00:40:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,461,1990,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
51,510606,1,3,0,0,22-Nov,00:40:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,461,2012,0,Not_Applicable,No,Not_Reported,Towed_Due_to_Disabling_Damage
51,510606,1,4,0,0,22-Nov,00:40:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,470,1997,0,Not_Applicable,No,Not_Reported,Not_Reported
51,510699,1,2,0,0,28-Dec,16:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,401,2002,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
51,510699,1,3,0,0,28-Dec,16:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,481,2005,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
51,510701,1,2,0,0,29-Nov,11:05:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,12,2002,0,Not_Applicable,No,Not_Reported,Towed_Due_to_Disabling_Damage
51,510703,3,4,0,0,05-Nov,03:40:00,Front-to-Rear,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,481,2012,0,Not_Applicable,No,Not_Reported,Not_Reported
53,530018,1,2,0,0,09-Jan,16:56:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,34,2000,0,Not_Applicable,No,Not_Reported,Towed_Due_to_Disabling_Damage
53,530021,1,2,0,0,18-Jan,16:26:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,442,2014,0,Not_Applicable,No,Not_Reported,Not_Towed
53,530081,2,3,0,0,05-Mar,17:52:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,40,2000,0,Not_Applicable,No,Not_Reported,Not_Towed
